gia ton kivo 
	akmi		emvadon		xwritikotita		xwritikotita/kostos 
7.402655		688.628235		1274.419312		688628.250000		0.001851 
7.403655		688.814270		1274.935791		688814.250000		0.001851 
7.404655		689.000305		1275.452393		689000.312500		0.001851 
7.405655		689.186401		1275.969238		689186.375000		0.001851 
7.406655		689.372559		1276.486084		689372.562500		0.001852 
7.407655		689.558716		1277.003174		689558.687500		0.001852 
7.408655		689.744873		1277.520386		689744.875000		0.001852 
7.409655		689.931091		1278.037720		689931.062500		0.001852 
7.410655		690.117310		1278.555176		690117.312500		0.001853 
7.411654		690.303528		1279.072876		690303.500000		0.001853 
7.412654		690.489807		1279.590576		690489.812500		0.001853 
7.413654		690.676147		1280.108521		690676.125000		0.001853 
7.414654		690.862427		1280.626587		690862.437500		0.001854 
7.415654		691.048767		1281.144775		691048.750000		0.001854 
7.416654		691.235168		1281.663086		691235.187500		0.001854 
7.417654		691.421570		1282.181519		691421.562500		0.001854 
7.418654		691.607971		1282.700073		691608.000000		0.001855 
7.419654		691.794434		1283.218872		691794.437500		0.001855 
7.420654		691.980896		1283.737671		691980.875000		0.001855 
7.421654		692.167419		1284.256714		692167.437500		0.001855 
7.422654		692.353943		1284.775879		692353.937500		0.001856 
7.423654		692.540466		1285.295166		692540.437500		0.001856 
7.424654		692.727051		1285.814575		692727.062500		0.001856 
7.425653		692.913696		1286.334229		692913.687500		0.001856 
7.426653		693.100281		1286.853882		693100.250000		0.001857 
7.427653		693.286926		1287.373779		693286.937500		0.001857 
7.428653		693.473633		1287.893799		693473.625000		0.001857 
7.429653		693.660339		1288.413940		693660.312500		0.001857 
7.430653		693.847046		1288.934204		693847.062500		0.001858 
7.431653		694.033813		1289.454590		694033.812500		0.001858 
7.432653		694.220581		1289.975220		694220.562500		0.001858 
7.433653		694.407410		1290.495850		694407.437500		0.001858 
7.434653		694.594238		1291.016724		694594.250000		0.001859 
7.435653		694.781067		1291.537720		694781.062500		0.001859 
7.436653		694.967957		1292.058838		694967.937500		0.001859 
7.437653		695.154846		1292.580078		695154.875000		0.001859 
7.438653		695.341797		1293.101440		695341.812500		0.001860 
7.439652		695.528748		1293.623047		695528.750000		0.001860 
7.440652		695.715698		1294.144653		695715.687500		0.001860 
7.441652		695.902710		1294.666504		695902.687500		0.001860 
7.442652		696.089722		1295.188477		696089.750000		0.001861 
7.443652		696.276794		1295.710571		696276.812500		0.001861 
7.444652		696.463867		1296.232788		696463.875000		0.001861 
7.445652		696.650940		1296.755127		696650.937500		0.001861 
7.446652		696.838074		1297.277710		696838.062500		0.001862 
7.447652		697.025269		1297.800293		697025.250000		0.001862 
7.448652		697.212402		1298.323120		697212.375000		0.001862 
7.449652		697.399658		1298.846069		697399.687500		0.001862 
7.450652		697.586853		1299.369141		697586.875000		0.001863 
7.451652		697.774109		1299.892334		697774.125000		0.001863 
7.452652		697.961365		1300.415771		697961.375000		0.001863 
7.453651		698.148682		1300.939209		698148.687500		0.001863 
7.454651		698.335999		1301.462891		698336.000000		0.001864 
7.455651		698.523376		1301.986694		698523.375000		0.001864 
7.456651		698.710754		1302.510620		698710.750000		0.001864 
7.457651		698.898193		1303.034668		698898.187500		0.001864 
7.458651		699.085571		1303.558838		699085.562500		0.001865 
7.459651		699.273071		1304.083252		699273.062500		0.001865 
7.460651		699.460510		1304.607666		699460.500000		0.001865 
7.461651		699.648010		1305.132324		699648.000000		0.001865 
7.462651		699.835571		1305.657104		699835.562500		0.001866 
7.463651		700.023132		1306.182007		700023.125000		0.001866 
7.464651		700.210693		1306.707031		700210.687500		0.001866 
7.465651		700.398315		1307.232300		700398.312500		0.001866 
7.466650		700.585938		1307.757568		700585.937500		0.001867 
7.467650		700.773621		1308.283081		700773.625000		0.001867 
7.468650		700.961304		1308.808716		700961.312500		0.001867 
7.469650		701.148987		1309.334473		701149.000000		0.001867 
7.470650		701.336731		1309.860352		701336.750000		0.001868 
7.471650		701.524475		1310.386353		701524.500000		0.001868 
7.472650		701.712280		1310.912476		701712.250000		0.001868 
7.473650		701.900085		1311.438843		701900.062500		0.001868 
7.474650		702.087891		1311.965332		702087.875000		0.001869 
7.475650		702.275757		1312.491943		702275.750000		0.001869 
7.476650		702.463623		1313.018677		702463.625000		0.001869 
7.477650		702.651550		1313.545532		702651.562500		0.001869 
7.478650		702.839478		1314.072510		702839.500000		0.001870 
7.479650		703.027405		1314.599731		703027.375000		0.001870 
7.480649		703.215393		1315.126953		703215.375000		0.001870 
7.481649		703.403442		1315.654419		703403.437500		0.001870 
7.482649		703.591431		1316.182007		703591.437500		0.001871 
7.483649		703.779541		1316.709717		703779.562500		0.001871 
7.484649		703.967590		1317.237671		703967.562500		0.001871 
7.485649		704.155701		1317.765625		704155.687500		0.001871 
7.486649		704.343872		1318.293823		704343.875000		0.001872 
7.487649		704.531982		1318.822021		704532.000000		0.001872 
7.488649		704.720215		1319.350464		704720.187500		0.001872 
7.489649		704.908386		1319.879028		704908.375000		0.001872 
7.490649		705.096619		1320.407837		705096.625000		0.001873 
7.491649		705.284912		1320.936646		705284.937500		0.001873 
7.492649		705.473145		1321.465698		705473.125000		0.001873 
7.493649		705.661499		1321.994751		705661.500000		0.001873 
7.494648		705.849792		1322.524048		705849.812500		0.001874 
7.495648		706.038208		1323.053467		706038.187500		0.001874 
7.496648		706.226562		1323.583008		706226.562500		0.001874 
7.497648		706.414978		1324.112793		706415.000000		0.001874 
7.498648		706.603394		1324.642578		706603.375000		0.001875 
7.499648		706.791870		1325.172607		706791.875000		0.001875 
7.500648		706.980347		1325.702759		706980.375000		0.001875 
7.501648		707.168884		1326.232910		707168.875000		0.001875 
7.502648		707.357422		1326.763428		707357.437500		0.001876 
7.503648		707.545959		1327.293945		707545.937500		0.001876 
7.504648		707.734558		1327.824585		707734.562500		0.001876 
7.505648		707.923157		1328.355469		707923.187500		0.001876 
7.506648		708.111816		1328.886475		708111.812500		0.001877 
7.507648		708.300476		1329.417603		708300.500000		0.001877 
7.508647		708.489136		1329.948853		708489.125000		0.001877 
7.509647		708.677856		1330.480225		708677.875000		0.001877 
7.510647		708.866577		1331.011719		708866.562500		0.001878 
7.511647		709.055359		1331.543457		709055.375000		0.001878 
7.512647		709.244141		1332.075195		709244.125000		0.001878 
7.513647		709.432983		1332.607178		709433.000000		0.001878 
7.514647		709.621765		1333.139282		709621.750000		0.001879 
7.515647		709.810669		1333.671509		709810.687500		0.001879 
7.516647		709.999512		1334.203979		709999.500000		0.001879 
7.517647		710.188477		1334.736450		710188.500000		0.001879 
7.518647		710.377380		1335.269165		710377.375000		0.001880 
7.519647		710.566345		1335.802002		710566.375000		0.001880 
7.520647		710.755371		1336.334961		710755.375000		0.001880 
7.521646		710.944336		1336.868042		710944.312500		0.001880 
7.522646		711.133423		1337.401245		711133.437500		0.001881 
7.523646		711.322449		1337.934692		711322.437500		0.001881 
7.524646		711.511536		1338.468140		711511.562500		0.001881 
7.525646		711.700684		1339.001831		711700.687500		0.001881 
7.526646		711.889771		1339.535645		711889.750000		0.001882 
7.527646		712.078979		1340.069580		712079.000000		0.001882 
7.528646		712.268127		1340.603638		712268.125000		0.001882 
7.529646		712.457397		1341.137939		712457.375000		0.001882 
7.530646		712.646606		1341.672363		712646.625000		0.001883 
7.531646		712.835876		1342.206787		712835.875000		0.001883 
7.532646		713.025146		1342.741455		713025.125000		0.001883 
7.533646		713.214478		1343.276245		713214.500000		0.001883 
7.534646		713.403809		1343.811279		713403.812500		0.001884 
7.535645		713.593201		1344.346313		713593.187500		0.001884 
7.536645		713.782593		1344.881592		713782.562500		0.001884 
7.537645		713.971985		1345.416870		713972.000000		0.001884 
7.538645		714.161438		1345.952393		714161.437500		0.001885 
7.539645		714.350891		1346.488037		714350.875000		0.001885 
7.540645		714.540405		1347.023804		714540.375000		0.001885 
7.541645		714.729919		1347.559814		714729.937500		0.001885 
7.542645		714.919434		1348.095825		714919.437500		0.001886 
7.543645		715.109009		1348.632080		715109.000000		0.001886 
7.544645		715.298584		1349.168457		715298.562500		0.001886 
7.545645		715.488220		1349.704956		715488.250000		0.001886 
7.546645		715.677856		1350.241577		715677.875000		0.001887 
7.547645		715.867493		1350.778442		715867.500000		0.001887 
7.548645		716.057190		1351.315308		716057.187500		0.001887 
7.549644		716.246948		1351.852417		716246.937500		0.001887 
7.550644		716.436646		1352.389648		716436.625000		0.001888 
7.551644		716.626465		1352.927002		716626.437500		0.001888 
7.552644		716.816223		1353.464478		716816.250000		0.001888 
7.553644		717.006042		1354.002197		717006.062500		0.001888 
7.554644		717.195923		1354.539917		717195.937500		0.001889 
7.555644		717.385742		1355.077881		717385.750000		0.001889 
7.556644		717.575623		1355.615967		717575.625000		0.001889 
7.557644		717.765564		1356.154175		717765.562500		0.001889 
7.558644		717.955505		1356.692505		717955.500000		0.001890 
7.559644		718.145508		1357.230957		718145.500000		0.001890 
7.560644		718.335449		1357.769653		718335.437500		0.001890 
7.561644		718.525513		1358.308472		718525.500000		0.001890 
7.562644		718.715515		1358.847412		718715.500000		0.001891 
7.563643		718.905579		1359.386475		718905.562500		0.001891 
7.564643		719.095703		1359.925659		719095.687500		0.001891 
7.565643		719.285828		1360.464966		719285.812500		0.001891 
7.566643		719.475952		1361.004517		719475.937500		0.001892 
7.567643		719.666138		1361.544067		719666.125000		0.001892 
7.568643		719.856323		1362.083862		719856.312500		0.001892 
7.569643		720.046570		1362.623779		720046.562500		0.001892 
7.570643		720.236816		1363.163940		720236.812500		0.001893 
7.571643		720.427063		1363.704102		720427.062500		0.001893 
7.572643		720.617371		1364.244507		720617.375000		0.001893 
7.573643		720.807678		1364.784912		720807.687500		0.001893 
7.574643		720.998047		1365.325562		720998.062500		0.001894 
7.575643		721.188416		1365.866333		721188.437500		0.001894 
7.576643		721.378784		1366.407349		721378.812500		0.001894 
7.577642		721.569214		1366.948364		721569.187500		0.001894 
7.578642		721.759644		1367.489624		721759.625000		0.001895 
7.579642		721.950134		1368.030884		721950.125000		0.001895 
7.580642		722.140625		1368.572388		722140.625000		0.001895 
7.581642		722.331116		1369.114014		722331.125000		0.001895 
7.582642		722.521667		1369.655884		722521.687500		0.001896 
7.583642		722.712280		1370.197754		722712.250000		0.001896 
7.584642		722.902832		1370.739868		722902.812500		0.001896 
7.585642		723.093506		1371.281982		723093.500000		0.001896 
7.586642		723.284119		1371.824341		723284.125000		0.001897 
7.587642		723.474792		1372.366821		723474.812500		0.001897 
7.588642		723.665466		1372.909546		723665.437500		0.001897 
7.589642		723.856201		1373.452271		723856.187500		0.001897 
7.590641		724.046936		1373.995239		724046.937500		0.001898 
7.591641		724.237732		1374.538330		724237.750000		0.001898 
7.592641		724.428528		1375.081543		724428.500000		0.001898 
7.593641		724.619324		1375.624878		724619.312500		0.001898 
7.594641		724.810181		1376.168335		724810.187500		0.001899 
7.595641		725.001099		1376.712036		725001.125000		0.001899 
7.596641		725.191956		1377.255737		725191.937500		0.001899 
7.597641		725.382874		1377.799683		725382.875000		0.001899 
7.598641		725.573853		1378.343750		725573.875000		0.001900 
7.599641		725.764832		1378.887939		725764.812500		0.001900 
7.600641		725.955811		1379.432373		725955.812500		0.001900 
7.601641		726.146851		1379.976807		726146.875000		0.001900 
7.602641		726.337891		1380.521484		726337.875000		0.001901 
7.603641		726.528931		1381.066284		726528.937500		0.001901 
7.604640		726.720032		1381.611206		726720.062500		0.001901 
7.605640		726.911194		1382.156250		726911.187500		0.001901 
7.606640		727.102356		1382.701538		727102.375000		0.001902 
7.607640		727.293518		1383.246826		727293.500000		0.001902 
7.608640		727.484680		1383.792358		727484.687500		0.001902 
7.609640		727.675903		1384.338013		727675.875000		0.001902 
7.610640		727.867188		1384.883789		727867.187500		0.001903 
7.611640		728.058472		1385.429688		728058.500000		0.001903 
7.612640		728.249756		1385.975830		728249.750000		0.001903 
7.613640		728.441101		1386.521973		728441.125000		0.001903 
7.614640		728.632446		1387.068359		728632.437500		0.001904 
7.615640		728.823792		1387.614868		728823.812500		0.001904 
7.616640		729.015198		1388.161499		729015.187500		0.001904 
7.617640		729.206604		1388.708374		729206.625000		0.001904 
7.618639		729.398071		1389.255249		729398.062500		0.001905 
7.619639		729.589539		1389.802368		729589.562500		0.001905 
7.620639		729.781067		1390.349609		729781.062500		0.001905 
7.621639		729.972595		1390.896973		729972.625000		0.001905 
7.622639		730.164124		1391.444458		730164.125000		0.001906 
7.623639		730.355713		1391.992065		730355.687500		0.001906 
7.624639		730.547302		1392.539917		730547.312500		0.001906 
7.625639		730.738953		1393.087891		730738.937500		0.001906 
7.626639		730.930603		1393.635986		730930.625000		0.001907 
7.627639		731.122253		1394.184204		731122.250000		0.001907 
7.628639		731.313965		1394.732544		731313.937500		0.001907 
7.629639		731.505676		1395.281006		731505.687500		0.001907 
7.630639		731.697449		1395.829712		731697.437500		0.001908 
7.631639		731.889221		1396.378540		731889.250000		0.001908 
7.632638		732.081055		1396.927490		732081.062500		0.001908 
7.633638		732.272888		1397.476562		732272.875000		0.001908 
7.634638		732.464722		1398.025757		732464.750000		0.001909 
7.635638		732.656616		1398.575195		732656.625000		0.001909 
7.636638		732.848511		1399.124756		732848.500000		0.001909 
7.637638		733.040405		1399.674316		733040.375000		0.001909 
7.638638		733.232361		1400.224121		733232.375000		0.001910 
7.639638		733.424377		1400.774170		733424.375000		0.001910 
7.640638		733.616333		1401.324219		733616.312500		0.001910 
7.641638		733.808411		1401.874512		733808.437500		0.001910 
7.642638		734.000427		1402.424927		734000.437500		0.001911 
7.643638		734.192505		1402.975342		734192.500000		0.001911 
7.644638		734.384644		1403.526123		734384.625000		0.001911 
7.645638		734.576782		1404.076904		734576.812500		0.001911 
7.646637		734.768921		1404.627808		734768.937500		0.001912 
7.647637		734.961060		1405.178955		734961.062500		0.001912 
7.648637		735.153320		1405.730225		735153.312500		0.001912 
7.649637		735.345520		1406.281616		735345.500000		0.001912 
7.650637		735.537781		1406.833130		735537.750000		0.001913 
7.651637		735.730042		1407.384888		735730.062500		0.001913 
7.652637		735.922363		1407.936646		735922.375000		0.001913 
7.653637		736.114685		1408.488647		736114.687500		0.001913 
